year,position,is_in_state,jersey,name,id,bio_url,batting_AVG,batting_OBP,batting_SLG,batting_OPS,batting_RBI,pitching_R,pitching_H,pitching_2B,pitching_3B,pitching_HR,pitching_BB,pitching_SO,batting_AB,batting_SB_successful,batting_SB_attempted,batting_SB,pitching_HBP,hometown,state,WAR,pitching_ERA,pitching_WHIP,pitching_WL,pitching_APP_GS,pitching_CG,pitching_SHO,pitching_SV,pitching_IP,pitching_ER,pitching_BAVG,pitching_WP,pitching_BK,pitching_SFA,pitching_SHA
2022,OF,True,5,"Kirtley, Christian",406,https://ucsbgauchos.com/sports/baseball/roster/christian-kirtley/406,0.305,0.416,0.533,0.949,45.0,41,64,11,2,11,34,47,210,7.0,10.0,7-10,9,Highland,Calif.,0.10933719999999995,,,,,,,,,,,,,,
2022,IF,True,22,"Johnson, Kyle",405,https://ucsbgauchos.com/sports/baseball/roster/kyle-johnson/405,0.295,0.433,0.454,0.887,38.0,41,61,15,0,6,43,46,207,0.0,1.0,0-1,10,Los Gatos,Calif.,0.18767862,,,,,,,,,,,,,,
2022,IF,True,9,"Sprinkle, Jordan",423,https://ucsbgauchos.com/sports/baseball/roster/jordan-sprinkle/423,0.286,0.383,0.419,0.802,35.0,44,60,11,4,3,31,46,210,25.0,34.0,25-34,6,Palm Springs,Calif.,0.16217459999999997,,,,,,,,,,,,,,
2022,OF,False,25,"Willow, Jason",430,https://ucsbgauchos.com/sports/baseball/roster/jason-willow/430,0.272,0.356,0.355,0.711,23.0,35,46,7,2,1,22,50,169,15.0,17.0,15-17,1,Victoria,B.C.,0.0414275333333333,,,,,,,,,,,,,,
2022,OF,True,32,"Mortensen, Broc",413,https://ucsbgauchos.com/sports/baseball/roster/broc-mortensen/413,0.251,0.374,0.518,0.892,53.0,44,50,5,0,16,24,59,199,6.0,9.0,6-9,15,Ventura,Calif.,0.08355081333333328,,,,,,,,,,,,,,
2022,C,True,7,"Parker, Aaron",417,https://ucsbgauchos.com/sports/baseball/roster/aaron-parker/417,0.462,0.462,0.769,1.231,3.0,3,6,2,1,0,0,6,13,0.0,0.0,0-0,0,Los Altos,Calif.,0.5431014133333333,,,,,,,,,,,,,,
2022,OF,False,31,"Brown, Jessada",393,https://ucsbgauchos.com/sports/baseball/roster/jessada-brown/393,0.444,0.583,0.556,1.139,1.0,8,4,1,0,0,3,2,9,2.0,3.0,2-3,0,Seattle,Wash.,0.008016059999999997,,,,,,,,,,,,,,
2022,IF,True,34,"Mosby, Leo",414,https://ucsbgauchos.com/sports/baseball/roster/leo-mosby/414,0.368,0.455,0.526,0.981,7.0,5,7,3,0,0,2,4,19,0.0,0.0,0-0,1,San Diego,Calif.,0.019253459999999997,,,,,,,,,,,,,,
2022,IF,True,41,"Klassen, Blake",407,https://ucsbgauchos.com/sports/baseball/roster/blake-klassen/407,0.355,0.413,0.652,1.065,27.0,34,50,8,2,10,11,25,141,1.0,2.0,1-2,3,Ranch Mission Viejo,Calif.,0.14536817999999996,,,,,,,,,,,,,,
2022,C,True,20,"Newman, Jr., John",415,https://ucsbgauchos.com/sports/baseball/roster/jr-newman/415,0.351,0.496,0.546,1.042,21.0,24,34,6,2,3,17,20,97,8.0,10.0,8-10,11,Los Alamitos,Calif.,0.8103586133333334,,,,,,,,,,,,,,
2022,P,True,24,"Barnier, Logan",389,https://ucsbgauchos.com/sports/baseball/roster/logan-barnier/389,0.333,0.25,0.333,0.583,1.0,1,1,0,0,0,0,1,3,0.0,0.0,0-0,0,Monrovia,Calif.,0.0,,,,,,,,,,,,,,
2022,OF,True,35,"McCollum, LeTrey",412,https://ucsbgauchos.com/sports/baseball/roster/letrey-mccollum/412,0.267,0.389,0.3,0.689,2.0,6,8,1,0,0,4,7,30,2.0,2.0,2-2,2,Murrieta,Calif.,0.008046999999999995,,,,,,,,,,,,,,
2022,IF,True,16,"Oakley, Nick",416,https://ucsbgauchos.com/sports/baseball/roster/nick-oakley/416,0.26,0.315,0.41,0.725,22.0,16,26,10,1,1,3,24,100,5.0,5.0,5-5,6,Santa Barbara,Calif.,0.06218999999999998,,,,,,,,,,,,,,
2022,IF,True,12,"Darby, Zander",395,https://ucsbgauchos.com/sports/baseball/roster/zander-darby/395,0.248,0.381,0.46,0.841,20.0,22,28,3,0,7,20,36,113,0.0,1.0,0-1,5,Palo Alto,Calif.,0.09068249999999999,,,,,,,,,,,,,,
2022,P,True,6,"Schrier, Alex",421,https://ucsbgauchos.com/sports/baseball/roster/alex-schrier/421,0.2,0.2,0.6,0.8,0.0,1,1,0,1,0,0,1,5,0.0,0.0,0-0,0,San Clemente,Calif.,0.0,,,,,,,,,,,,,,
2022,C,True,2,"Eng, Mason",397,https://ucsbgauchos.com/sports/baseball/roster/mason-eng/397,0.179,0.283,0.282,0.565,6.0,5,7,1,0,1,4,12,39,1.0,1.0,1-1,2,San Jose,Calif.,0.59869002,,,,,,,,,,,,,,
2022,C,True,27,"Bloom, Gianni",392,https://ucsbgauchos.com/sports/baseball/roster/gianni-bloom/392,0.167,0.256,0.431,0.687,13.0,11,12,2,1,5,8,22,72,1.0,1.0,1-1,1,Richmond,Calif.,0.68712608,,,,,,,,,,,,,,
2022,OF,True,15,"Trimble, Justin",424,https://ucsbgauchos.com/sports/baseball/roster/justin-trimble/424,0.143,0.143,0.571,0.714,2.0,1,1,0,0,1,0,6,7,0.0,0.0,0-0,0,Arroyo Grande,Calif.,-0.00014508666666666754,,,,,,,,,,,,,,
2022,P,True,33,"Manfredonia, Henry",410,https://ucsbgauchos.com/sports/baseball/roster/henry-manfredonia/410,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,5,0.0,0.0,0-0,0,Santa Barbara,Calif.,0.0,,,,,,,,,,,,,,
2022,P,True,10,"Gutierrez, Mike",400,https://ucsbgauchos.com/sports/baseball/roster/mike-gutierrez/400,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,2,0.0,0.0,0-0,0,Jurupa Valley,Calif.,0.0,,,,,,,,,,,,,,
2022,P,True,17,"Gallagher, Ryan",398,https://ucsbgauchos.com/sports/baseball/roster/ryan-gallagher/398,,,,,,33,80,21,1,5,28,60,302,,,,3,Granite Bay,Calif.,0.8666666666666666,3.0,1.38,8-0,15-14,0,0-0,0.0,78.0,26,0.265,6.0,0.0,3.0,2.0
2022,P,True,10,"Gutierrez, Mike",400,https://ucsbgauchos.com/sports/baseball/roster/mike-gutierrez/400,,,,,,38,80,17,0,4,38,86,313,,,,8,Jurupa Valley,Calif.,0.7839,3.19,1.35,9-1,16-15,0,0-0,0.0,87.1,31,0.256,8.0,3.0,2.0,5.0
2022,P,True,52,"Lewis, Cory",409,https://ucsbgauchos.com/sports/baseball/roster/cory-lewis/409,,,,,,40,61,11,3,8,42,107,327,,,,1,Huntington Beach,Calif.,0.4209222222222223,3.57,1.17,9-1,16-16,0,0-1,0.0,88.1,35,0.187,7.0,0.0,0.0,1.0
2022,P,True,49,"Beer, Trevor",390,https://ucsbgauchos.com/sports/baseball/roster/trevor-beer/390,,,,,,2,4,0,0,1,3,8,21,,,,1,La Cañada,Calif.,0.047377777777777776,3.18,1.24,0-0,3-1,0,0-0,0.0,5.2,2,0.19,0.0,0.0,0.0,0.0
2022,P,True,36,"Ager, Matt",388,https://ucsbgauchos.com/sports/baseball/roster/matt-ager/388,,,,,,15,26,5,0,1,23,42,132,,,,11,Pleasanton,Calif.,0.19000000000000009,3.55,1.29,2-0,24-0,0,0-1,5.0,38.0,15,0.197,4.0,0.0,0.0,1.0
2022,P,True,40,"Harvey, Ryan",402,https://ucsbgauchos.com/sports/baseball/roster/ryan-harvey/402,,,,,,16,32,4,0,3,8,37,116,,,,1,Roseville,Calif.,0.10346666666666662,3.68,1.36,0-2,23-2,0,0-0,11.0,29.1,12,0.276,1.0,0.0,2.0,1.0
2022,P,True,44,"Hattenbach, Hayden",403,https://ucsbgauchos.com/sports/baseball/roster/hayden-hattenbach/403,,,,,,9,14,2,0,5,8,26,77,,,,6,San Rafael,Calif.,0.0612444444444444,3.74,1.02,1-0,19-1,0,0-0,0.0,21.2,9,0.182,1.0,0.0,0.0,0.0
2022,P,False,45,"Rice, Michael",418,https://ucsbgauchos.com/sports/baseball/roster/michael-rice/418,,,,,,25,37,9,0,4,28,38,165,,,,5,Las Vegas,Nev.,-0.1273999999999999,4.26,1.47,6-1,26-0,0,0-0,0.0,44.1,21,0.224,3.0,0.0,2.0,2.0
2022,P,True,23,"Callahan, JD",394,https://ucsbgauchos.com/sports/baseball/roster/jd-callahan/394,,,,,,33,40,10,1,4,20,32,146,,,,7,Santa Clarita,Calif.,-0.12870000000000004,4.33,1.7,2-3,9-8,0,0-0,0.0,35.1,17,0.274,4.0,0.0,1.0,2.0
2022,P,True,37,"Welch, Nick",426,https://ucsbgauchos.com/sports/baseball/roster/nick-welch/426,,,,,,14,19,5,0,1,18,37,92,,,,3,Greenbrae,Calif.,-0.12760000000000013,4.44,1.41,4-3,18-1,0,0-0,0.0,26.1,13,0.207,7.0,1.0,0.0,0.0
2022,P,True,39,"Whiting, Sam",427,https://ucsbgauchos.com/sports/baseball/roster/sam-whiting/427,,,,,,7,6,2,0,1,10,16,38,,,,4,Sloughouse,Calif.,-0.16666666666666666,5.25,1.33,1-0,17-0,0,0-0,0.0,12.0,7,0.158,1.0,0.0,0.0,1.0
2022,P,True,18,"Hall, Clayton",401,https://ucsbgauchos.com/sports/baseball/roster/clayton-hall/401,,,,,,4,4,0,1,0,7,6,23,,,,2,Merced,Calif.,-0.09644444444444447,5.4,1.65,1-0,7-0,0,0-0,0.0,6.2,4,0.174,1.0,0.0,1.0,0.0
2022,P,True,42,"Huddlestun, Brady",404,https://ucsbgauchos.com/sports/baseball/roster/brady-huddlestun/404,,,,,,5,3,1,0,0,7,7,16,,,,0,Folsom,Calif.,-0.0777777777777778,5.4,2.0,0-1,6-0,0,0-0,1.0,5.0,3,0.188,2.0,1.0,0.0,1.0
2022,P,True,38,"Gallegos, Elliot",399,https://ucsbgauchos.com/sports/baseball/roster/elliot-gallegos/399,,,,,,7,11,4,0,0,7,15,39,,,,2,Torrance,Calif.,-0.23566666666666664,6.1,1.74,1-0,11-0,0,0-0,1.0,10.1,7,0.282,6.0,0.0,1.0,0.0
2022,P,True,6,"Schrier, Alex",421,https://ucsbgauchos.com/sports/baseball/roster/alex-schrier/421,,,,,,15,21,0,0,1,16,25,71,,,,4,San Clemente,Calif.,-0.5561111111111111,6.75,1.98,0-1,14-0,0,0-0,2.0,18.2,14,0.296,1.0,0.0,0.0,0.0
2022,P,True,43,"Rons, Cooper",420,https://ucsbgauchos.com/sports/baseball/roster/cooper-rons/420,,,,,,2,2,1,0,1,2,1,7,,,,0,Carlsbad,Calif.,-0.09066666666666667,10.8,2.4,0-0,1-0,0,0-0,0.0,1.2,2,0.286,0.0,0.0,0.0,0.0
2022,P,True,47,"Splaine, Michael",422,https://ucsbgauchos.com/sports/baseball/roster/michael-splaine/422,,,,,,7,9,1,0,0,1,6,20,,,,2,Los Gatos,Calif.,-0.4801555555555555,14.54,2.31,0-0,8-0,0,0-0,0.0,4.1,7,0.45,3.0,0.0,1.0,0.0
2022,C,True,7,"Parker, Aaron",417,https://ucsbgauchos.com/sports/baseball/roster/aaron-parker/417,1.0,1.0,2.0,3.0,1.0,1,2,0,1,0,0,0,2,0.0,0.0,0-0,0,Los Altos,Calif.,0.5109586666666667,,,,,,,,,,,,,,
2022,OF,False,31,"Brown, Jessada",393,https://ucsbgauchos.com/sports/baseball/roster/jessada-brown/393,1.0,1.0,1.0,2.0,0.0,7,1,0,0,0,1,0,1,1.0,1.0,1-1,0,Seattle,Wash.,0.0021393333333333342,,,,,,,,,,,,,,
2022,OF,True,35,"McCollum, LeTrey",412,https://ucsbgauchos.com/sports/baseball/roster/letrey-mccollum/412,0.444,0.444,0.556,1.0,1.0,2,4,1,0,0,0,2,9,0.0,0.0,0-0,0,Murrieta,Calif.,0.005388959999999997,,,,,,,,,,,,,,
2022,IF,True,28,"Willits, Bryce",429,https://ucsbgauchos.com/sports/baseball/roster/bryce-willits/429,0.367,0.477,0.589,1.066,21.0,24,33,10,2,2,19,16,90,1.0,1.0,1-1,0,Capistrano Valley,CA,0.10012139999999999,,,,,,,,,,,,,,
2022,IF,True,41,"Klassen, Blake",407,https://ucsbgauchos.com/sports/baseball/roster/blake-klassen/407,0.367,0.436,0.733,1.169,21.0,26,33,5,2,8,8,13,90,1.0,2.0,1-2,3,Ranch Mission Viejo,Calif.,0.10325879999999998,,,,,,,,,,,,,,
2022,C,True,20,"Newman, Jr., John",415,https://ucsbgauchos.com/sports/baseball/roster/jr-newman/415,0.361,0.5,0.541,1.041,13.0,17,22,3,1,2,11,12,61,6.0,7.0,6-7,6,Los Alamitos,Calif.,0.6954301733333333,,,,,,,,,,,,,,
2022,OF,True,5,"Kirtley, Christian",406,https://ucsbgauchos.com/sports/baseball/roster/christian-kirtley/406,0.345,0.456,0.597,1.053,32.0,28,41,6,0,8,21,23,119,4.0,7.0,4-7,6,Highland,Calif.,0.07835118666666666,,,,,,,,,,,,,,
2022,IF,True,9,"Sprinkle, Jordan",423,https://ucsbgauchos.com/sports/baseball/roster/jordan-sprinkle/423,0.328,0.417,0.491,0.908,27.0,26,38,7,3,2,17,23,116,15.0,21.0,15-21,5,Palm Springs,Calif.,0.10488023999999999,,,,,,,,,,,,,,
2022,OF,True,3,"Vogt, Nick",425,https://ucsbgauchos.com/sports/baseball/roster/nick-vogt/425,0.321,0.387,0.55,0.937,30.0,34,42,13,4,3,11,24,131,7.0,9.0,7-9,5,Woodland,Calif.,0.06209836666666667,,,,,,,,,,,,,,
2022,IF,True,22,"Johnson, Kyle",405,https://ucsbgauchos.com/sports/baseball/roster/kyle-johnson/405,0.314,0.432,0.466,0.898,25.0,25,37,6,0,4,22,22,118,0.0,1.0,0-1,5,Los Gatos,Calif.,0.10792751999999999,,,,,,,,,,,,,,
2022,IF,True,16,"Oakley, Nick",416,https://ucsbgauchos.com/sports/baseball/roster/nick-oakley/416,0.298,0.333,0.491,0.824,15.0,8,17,6,1,1,2,11,57,3.0,3.0,3-3,2,Santa Barbara,Calif.,0.04148117999999999,,,,,,,,,,,,,,
2022,OF,True,32,"Mortensen, Broc",413,https://ucsbgauchos.com/sports/baseball/roster/broc-mortensen/413,0.271,0.358,0.534,0.892,30.0,27,32,4,0,9,11,40,118,6.0,6.0,6-6,5,Ventura,Calif.,0.04716381333333332,,,,,,,,,,,,,,
2022,OF,False,25,"Willow, Jason",430,https://ucsbgauchos.com/sports/baseball/roster/jason-willow/430,0.259,0.34,0.376,0.716,11.0,22,22,5,1,1,10,25,85,10.0,11.0,10-11,1,Victoria,B.C.,0.019479733333333332,,,,,,,,,,,,,,
2022,IF,True,12,"Darby, Zander",395,https://ucsbgauchos.com/sports/baseball/roster/zander-darby/395,0.25,0.361,0.433,0.794,13.0,12,15,2,0,3,10,19,60,0.0,0.0,0-0,1,Palo Alto,Calif.,0.044269199999999995,,,,,,,,,,,,,,
2022,C,True,2,"Eng, Mason",397,https://ucsbgauchos.com/sports/baseball/roster/mason-eng/397,0.19,0.333,0.333,0.666,5.0,3,4,0,0,1,3,6,21,1.0,1.0,1-1,2,San Jose,Calif.,0.55624542,,,,,,,,,,,,,,
2022,C,True,27,"Bloom, Gianni",392,https://ucsbgauchos.com/sports/baseball/roster/gianni-bloom/392,0.175,0.267,0.475,0.742,7.0,8,7,1,1,3,4,9,40,0.0,0.0,0-0,1,Richmond,Calif.,0.6063613333333333,,,,,,,,,,,,,,
2022,OF,True,15,"Trimble, Justin",424,https://ucsbgauchos.com/sports/baseball/roster/justin-trimble/424,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,2,0.0,0.0,0-0,0,Arroyo Grande,Calif.,-0.0016013333333333335,,,,,,,,,,,,,,
2023,OF,True,28,"Sundstrom, Jared",5329,https://ucsbgauchos.com/sports/baseball/roster/jared-sundstrom/5329,0.322,0.399,0.672,1.071,43.0,39,57,15,1,15,21,45,177,11.0,13.0,11-13,3,Gualala,Calif.,0.10650325999999999,,,,,,,,,,,,,,
2023,C,True,7,"Parker, Aaron",5322,https://ucsbgauchos.com/sports/baseball/roster/aaron-parker/5322,0.321,0.415,0.551,0.966,32.0,33,60,11,1,10,25,33,187,4.0,5.0,4-5,5,Los Altos,Calif.,1.0672969133333332,,,,,,,,,,,,,,
2023,OF,False,52,"Brethowr, Ivan",5297,https://ucsbgauchos.com/sports/baseball/roster/ivan-brethowr/5297,0.311,0.408,0.571,0.979,40.0,35,55,13,0,11,21,55,177,8.0,12.0,8-12,8,Olathe,Kan.,0.09483187999999995,,,,,,,,,,,,,,
2023,OF,True,35,"McCollum, LeTrey",5315,https://ucsbgauchos.com/sports/baseball/roster/letrey-mccollum/5315,0.3,0.41,0.332,0.742,19.0,30,57,6,0,0,20,45,190,11.0,14.0,11-14,16,Murrieta,Calif.,0.06445053333333331,,,,,,,,,,,,,,
2023,IF,True,12,"Darby, Zander",5303,https://ucsbgauchos.com/sports/baseball/roster/zander-darby/5303,0.288,0.383,0.465,0.848,30.0,45,62,11,3,7,30,40,215,8.0,12.0,8-12,6,Palo Alto,Calif.,0.1743435,,,,,,,,,,,,,,
2023,IF,True,16,"Nunez, Corey",5320,https://ucsbgauchos.com/sports/baseball/roster/corey-nunez/5320,0.277,0.349,0.382,0.731,25.0,26,53,8,3,2,20,37,191,2.0,4.0,2-4,1,Torrance,Calif.,0.12792798,,,,,,,,,,,,,,
2023,OF,True,32,"Mortensen, Broc",5317,https://ucsbgauchos.com/sports/baseball/roster/broc-mortensen/5317,0.257,0.386,0.541,0.927,38.0,32,38,9,0,11,26,50,148,2.0,3.0,2-3,7,Ventura,Calif.,0.06872725333333332,,,,,,,,,,,,,,
2023,OF,True,5,"Kirtley, Christian",5312,https://ucsbgauchos.com/sports/baseball/roster/christian-kirtley/5312,0.253,0.355,0.51,0.865,31.0,41,49,8,0,14,26,57,194,1.0,3.0,1-3,6,Highland,Calif.,0.07240726666666666,,,,,,,,,,,,,,
2023,IF,True,2,"Oakley, Nick",5321,https://ucsbgauchos.com/sports/baseball/roster/nick-oakley/5321,0.197,0.274,0.352,0.626,22.0,16,24,5,1,4,9,36,122,2.0,5.0,2-5,4,Santa Barbara,Calif.,0.05942375999999999,,,,,,,,,,,,,,
2023,IF,True,1,"Sebring, Jonah",5327,https://ucsbgauchos.com/sports/baseball/roster/jonah-sebring/5327,0.322,0.366,0.522,0.888,25.0,27,37,9,1,4,7,30,115,14.0,18.0,14-18,1,Valley Center,Calif.,0.0946542,,,,,,,,,,,,,,
2023,C,True,21,"Newman, Jr., John",5319,https://ucsbgauchos.com/sports/baseball/roster/jr-newman/5319,0.255,0.392,0.425,0.817,12.0,14,27,3,0,5,20,41,106,4.0,5.0,4-5,4,Los Alamitos,Calif.,0.8052305333333334,,,,,,,,,,,,,,
2023,OF,True,15,"Trimble, Justin",5330,https://ucsbgauchos.com/sports/baseball/roster/justin-trimble/5330,0.2,0.355,0.44,0.795,4.0,5,5,0,0,2,3,9,25,0.0,0.0,0-0,3,Arroyo Grande,Calif.,0.007860833333333327,,,,,,,,,,,,,,
2023,OF,True,4,"Williams, Josh",5333,https://ucsbgauchos.com/sports/baseball/roster/josh-williams/5333,0.2,0.25,0.4,0.65,5.0,4,5,2,0,1,1,12,25,1.0,1.0,1-1,1,Clovis,Calif.,0.0015083333333333324,,,,,,,,,,,,,,
2023,IF,True,26,"Mosby, Leo",5318,https://ucsbgauchos.com/sports/baseball/roster/leo-mosby/5318,0.08,0.115,0.16,0.275,2.0,2,2,0,1,0,1,14,25,0.0,0.0,0-0,0,San Diego,Calif.,-0.00020249999999999934,,,,,,,,,,,,,,
2023,OF,False,3,"Brown, Jessada",5298,https://ucsbgauchos.com/sports/baseball/roster/jessada-brown/5298,0.0,0.2,0.0,0.2,0.0,3,0,0,0,0,1,2,8,0.0,1.0,0-1,1,Seattle,Wash.,-0.003045333333333333,,,,,,,,,,,,,,
2023,P,True,36,"Barrett, Hudson",5293,https://ucsbgauchos.com/sports/baseball/roster/hudson-barrett/5293,,,,,,14,42,3,1,3,32,82,215,,,,7,Bakersfield,Calif.,1.4097777777777778,1.92,1.21,5-1,21-4,0,0-1,6.0,61.0,13,0.195,2.0,2.0,1.0,2.0
2023,P,True,34,"Ager, Matt",5291,https://ucsbgauchos.com/sports/baseball/roster/matt-ager/5291,,,,,,35,71,14,3,5,26,115,338,,,,8,Pleasanton,Calif.,0.9005333333333331,3.12,1.05,5-4,15-15,0,0-0,0.0,92.1,32,0.21,6.0,0.0,1.0,6.0
2023,P,True,37,"Bremner, Tyler",5296,https://ucsbgauchos.com/sports/baseball/roster/tyler-bremner/5296,,,,,,41,63,13,3,5,17,80,225,,,,1,San Diego,Calif.,-0.8387444444444446,5.37,1.45,5-4,17-8,0,0-0,4.0,55.1,33,0.28,4.0,0.0,3.0,0.0
2023,P,False,30,"Decooman, Jed",5304,https://ucsbgauchos.com/sports/baseball/roster/jed-decooman/5304,,,,,,0,2,0,0,0,7,3,12,,,,0,Vancouver,B.C.,0.13777777777777778,0.0,2.7,0-0,5-0,0,0-0,0.0,3.1,0,0.167,3.0,0.0,0.0,0.0
2023,P,True,10,"Gutierrez, Mike",5308,https://ucsbgauchos.com/sports/baseball/roster/mike-gutierrez/5308,,,,,,14,39,7,0,3,13,57,164,,,,4,Jurupa Valley,Calif.,0.7462222222222221,2.54,1.13,4-2,10-10,0,0-1,0.0,46.0,13,0.238,2.0,2.0,1.0,3.0
2023,P,True,25,"Welch, Nick",5331,https://ucsbgauchos.com/sports/baseball/roster/nick-welch/5331,,,,,,6,10,0,0,1,6,19,54,,,,4,Greenbrae,Calif.,0.08053333333333333,3.52,1.04,1-0,12-0,0,0-0,0.0,15.1,6,0.185,1.0,0.0,0.0,0.0
2023,P,True,42,"Huddlestun, Brady",5311,https://ucsbgauchos.com/sports/baseball/roster/brady-huddlestun/5311,,,,,,9,7,2,0,1,14,17,53,,,,1,Folsom,Calif.,0.06666666666666665,3.6,1.4,2-1,12-0,0,0-0,0.0,15.0,6,0.132,1.0,0.0,0.0,0.0
2023,P,True,39,"Whiting, Sam",5332,https://ucsbgauchos.com/sports/baseball/roster/sam-whiting/5332,,,,,,12,23,5,1,0,19,36,94,,,,4,Sloughouse,Calif.,-0.028999999999999897,4.1,1.59,4-0,24-0,0,0-0,1.0,26.1,12,0.245,4.0,1.0,0.0,2.0
2023,P,True,23,"Callahan, JD",5299,https://ucsbgauchos.com/sports/baseball/roster/jd-callahan/5299,,,,,,25,36,9,0,4,17,46,158,,,,6,Santa Clarita,Calif.,-0.6127888888888887,5.31,1.25,2-3,11-8,0,0-0,0.0,42.1,25,0.228,2.0,0.0,1.0,1.0
2023,P,True,6,"Schrier, Alex",5326,https://ucsbgauchos.com/sports/baseball/roster/alex-schrier/5326,,,,,,20,32,6,0,1,14,23,100,,,,3,San Clemente,Calif.,-0.38888888888888895,5.4,1.84,1-0,15-0,0,0-0,1.0,25.0,15,0.32,3.0,0.0,3.0,1.0
2023,P,True,48,"Moring, Reed",5316,https://ucsbgauchos.com/sports/baseball/roster/reed-moring/5316,,,,,,35,54,9,1,6,29,42,204,,,,8,Aptos,Calif.,-0.8897777777777778,5.54,1.6,4-1,16-8,0,0-0,0.0,52.0,32,0.265,6.0,0.0,3.0,2.0
2023,P,True,51,"Benbrook, Carter",5294,https://ucsbgauchos.com/sports/baseball/roster/carter-benbrook/5294,,,,,,23,39,5,2,3,11,32,130,,,,1,Sacramento,Calif.,-0.7134888888888891,5.94,1.5,2-3,25-0,0,0-0,3.0,33.1,22,0.3,3.0,0.0,1.0,5.0
2023,P,False,45,"Rice, Michael",5324,https://ucsbgauchos.com/sports/baseball/roster/michael-rice/5324,,,,,,9,13,2,1,2,8,9,49,,,,1,Las Vegas,Nev.,-0.3221111111111111,6.23,1.62,0-1,10-1,0,0-0,0.0,13.0,9,0.265,0.0,1.0,2.0,0.0
2023,P,True,22,"Camarillo, Frank",5300,https://ucsbgauchos.com/sports/baseball/roster/frank-camarillo/5300,,,,,,2,8,1,1,0,1,2,16,,,,0,Moreno Valley,Calif.,-0.06722222222222222,6.75,3.38,0-0,4-1,0,0-0,0.0,2.2,2,0.5,0.0,0.0,0.0,0.0
2023,P,True,38,"Gallegos, Elliot",5307,https://ucsbgauchos.com/sports/baseball/roster/elliot-gallegos/5307,,,,,,6,5,1,0,0,5,6,21,,,,3,Torrance,Calif.,-0.3473666666666667,10.13,1.88,0-0,6-0,0,0-0,0.0,5.1,6,0.238,2.0,0.0,0.0,0.0
2023,P,True,18,"Hall, Clayton",5309,https://ucsbgauchos.com/sports/baseball/roster/clayton-hall/5309,,,,,,2,2,1,0,0,1,0,3,,,,1,Merced,Calif.,-0.05555555555555556,54.0,9.0,0-0,1-0,0,0-0,0.0,0.1,2,0.667,0.0,0.0,0.0,0.0
2023,OF,True,35,"McCollum, LeTrey",5315,https://ucsbgauchos.com/sports/baseball/roster/letrey-mccollum/5315,0.345,0.456,0.372,0.828,11.0,21,39,3,0,0,13,21,113,5.0,8.0,5-8,10,Murrieta,Calif.,0.053043706666666655,,,,,,,,,,,,,,
2023,IF,True,1,"Sebring, Jonah",5327,https://ucsbgauchos.com/sports/baseball/roster/jonah-sebring/5327,0.338,0.373,0.592,0.965,16.0,16,24,6,0,4,4,18,71,9.0,11.0,9-11,0,Valley Center,Calif.,0.06365717999999998,,,,,,,,,,,,,,
2023,OF,True,28,"Sundstrom, Jared",5329,https://ucsbgauchos.com/sports/baseball/roster/jared-sundstrom/5329,0.321,0.4,0.596,0.996,21.0,25,35,7,1,7,14,24,109,7.0,7.0,7-7,1,Gualala,Calif.,0.05885709333333331,,,,,,,,,,,,,,
2023,C,True,7,"Parker, Aaron",5322,https://ucsbgauchos.com/sports/baseball/roster/aaron-parker/5322,0.309,0.397,0.464,0.861,15.0,18,34,6,1,3,13,18,110,2.0,2.0,2-2,3,Los Altos,Calif.,0.8215072666666666,,,,,,,,,,,,,,
2023,C,True,21,"Newman, Jr., John",5319,https://ucsbgauchos.com/sports/baseball/roster/jr-newman/5319,0.298,0.431,0.447,0.878,5.0,6,14,1,0,2,9,22,47,2.0,3.0,2-3,2,Los Alamitos,Calif.,0.6400559266666667,,,,,,,,,,,,,,
2023,OF,False,52,"Brethowr, Ivan",5297,https://ucsbgauchos.com/sports/baseball/roster/ivan-brethowr/5297,0.296,0.392,0.519,0.911,22.0,19,32,6,0,6,10,35,108,2.0,3.0,2-3,7,Olathe,Kan.,0.049517280000000004,,,,,,,,,,,,,,
2023,IF,True,12,"Darby, Zander",5303,https://ucsbgauchos.com/sports/baseball/roster/zander-darby/5303,0.294,0.379,0.444,0.823,16.0,29,37,2,1,5,16,29,126,1.0,1.0,1-1,2,Palo Alto,Calif.,0.09889236,,,,,,,,,,,,,,
2023,OF,True,5,"Kirtley, Christian",5312,https://ucsbgauchos.com/sports/baseball/roster/christian-kirtley/5312,0.269,0.367,0.513,0.88,20.0,23,32,8,0,7,15,33,119,0.0,2.0,0-2,4,Highland,Calif.,0.047713446666666645,,,,,,,,,,,,,,
2023,OF,True,32,"Mortensen, Broc",5317,https://ucsbgauchos.com/sports/baseball/roster/broc-mortensen/5317,0.256,0.376,0.537,0.913,21.0,16,21,5,0,6,13,25,82,1.0,1.0,1-1,4,Ventura,Calif.,0.036081093333333335,,,,,,,,,,,,,,
2023,IF,True,2,"Oakley, Nick",5321,https://ucsbgauchos.com/sports/baseball/roster/nick-oakley/5321,0.254,0.329,0.492,0.821,17.0,10,16,4,1,3,6,20,63,0.0,2.0,0-2,1,Santa Barbara,Calif.,0.045371339999999996,,,,,,,,,,,,,,
